,0,1,2
7978,-142436.446406,-8346.18606714,-1044.2705023
7979,-122696.402085,-8334.42306313,426.085432537
7980,60177.5445867,-8285.83567778,-1050.71758198
7981,-13837.4527322,-8306.15111524,-1048.36554565
7982,3202.4738143,-8300.34845626,-1052.1069692
7983,19767.4678177,-8294.58523721,-1052.8584402
7984,-47104.4520386,-8312.7316338,-1047.32328292
7985,553.545430121,-8298.00666441,-1048.83684923
7986,6616.54509075,-8295.26064294,-1049.03589703
7987,-23039.4540328,-8302.80119575,-1048.09575798
7988,-15246.4547125,-8299.55688589,-1048.34589855
7989,21087.5436318,-8288.09314854,-1049.50553535
7990,-71293.3012675,-8296.66464138,3887.38837411
7991,-45712.454204,-8305.33076554,-1047.38945344
7992,-82815.4528655,-8315.01601918,-1046.21482043
7993,-11643.4562092,-8293.5193242,-1048.47906738
7994,6774.54270709,-8287.21518139,-1049.06781093
7995,213770.53351,-8226.60274987,-1055.64492452
7996,308436.529245,-8198.34006865,-1058.65768156
7997,2975.54195727,-8285.30925482,-1048.95850923
7998,-136041.452206,-8324.34454334,-1044.54428768
7999,-33587.4569766,-8293.83898474,-1047.8023261
8000,22.5411892441,-8283.15968585,-1048.87262941
8001,23369.4682145,-8275.53938708,-1052.77105958
8002,-10608.4587198,-8284.22137002,-1048.54378227
8003,-112145.454738,-8312.46274616,-1045.32128335
8004,50.5402327789,-8279.15168397,-1048.88911092
8005,-62589.457252,-8296.19130649,-1046.90798949
8006,-15632.4598586,-8281.6681908,-1048.39608572
8007,-51672.4583488,-8291.0473258,-1047.25895018
8008,79953.5354991,-8252.14055694,-1051.44074369
8009,37954.6433865,-8251.27733281,2413.86474332
8010,129042.533046,-8236.00355277,-1053.0095364
8011,-140894.455962,-8312.74218654,-1044.434328
8012,15644.5370094,-8266.66079469,-1049.40692919
8013,-15921.4616726,-8274.75149311,-1048.41209541
8014,12670.5366965,-8265.51729039,-1049.32244073
8015,-35000.4613837,-8278.24604798,-1047.81536107
8016,-9228.46290312,-8269.82398522,-1048.63579172
8017,-12257.4629841,-8269.69632069,-1048.54614015
8018,87548.5326185,-8239.95344577,-1051.71968826
8019,-77195.4608464,-8286.39766583,-1046.48744078
8020,-104395.460134,-8293.2309581,-1045.62413203
8021,-65808.4619167,-8281.11835205,-1046.85480784
8022,-120760.459949,-8295.94390646,-1045.11204406
8023,-76932.461908,-8282.3219888,-1046.51085449
8024,-136879.460014,-8298.58595635,-1044.60414151
8025,-151842.459513,-8301.89514603,-1044.1330004
8026,-130399.460747,-8294.71981606,-1044.81726154
8027,-75009.4633749,-8277.76818437,-1046.58310896
8028,26701.5321394,-8247.47664427,-1049.81900933
8029,-13310.4664768,-8257.99962785,-1048.55092637
8030,-12948.4667862,-8256.89537902,-1048.56562815
8031,220254.522899,-8188.73564653,-1055.97678871
8032,-96117.4637212,-8278.84712519,-1045.93334746
8033,-45543.4663805,-8263.28235629,-1047.53677992
8034,51137.5292075,-8234.43934028,-1050.6143407
8035,418404.438629,-8127.77852197,-1065.57266348
8036,53581.5284579,-8231.73552704,-1050.69690598
8037,-154613.462949,-8290.69319722,-1044.08151944
8038,-7124.46949974,-8247.21812845,-1048.77403368
8039,-47062.321142,-8241.19410517,3739.45639747
8040,83164.5262374,-8219.21603511,-1051.65379157
8041,29453.465629,-8233.77495424,-1052.72453609
8042,38906.5276238,-8229.96184639,-1050.25518411
8043,47038.526947,-8226.61991924,-1050.51825821
8044,-71914.4685328,-8259.8768972,-1046.73252104
8045,-83241.4684232,-8262.13896859,-1046.3786567
8046,-35888.4707129,-8247.50185369,-1047.8868184
8047,1129.52753786,-8235.84114417,-1049.06911447
8048,1222.5274045,-8234.81441497,-1049.07741333
8049,-100706.468598,-8263.16874381,-1045.84131487
8050,48562.7608511,-8192.64050213,6637.35469858
8051,69752.5234084,-8212.07853232,-1051.26136727
8052,-497.473576542,-8231.3097945,-1049.0396659
8053,-57298.4715557,-8246.66778874,-1047.237154
8054,15879.5250947,-8224.59338601,-1049.56370845
8055,-7456.47419195,-8230.31387961,-1048.82712203
8056,26476.6304094,-8207.58317376,2414.06515449
8057,-23360.3614436,-8220.2106243,2625.64636076
8058,-37533.4736944,-8235.97576361,-1047.88257017
8059,-34120.474405,-8233.99279071,-1047.98885652
8060,-34581.4744711,-8233.12559936,-1047.98316603
8061,-88848.4726097,-8247.75384935,-1046.25962795
8062,-26834.4752758,-8228.89458471,-1048.23771561
8063,144566.516996,-8178.53310522,-1053.68383228
8064,-8182.47670852,-8221.52305434,-1048.8355989
8065,-55810.475336,-8234.23927902,-1047.31808292
8066,20437.5212555,-8211.28079311,-1049.74818735
8067,-20068.4771845,-8221.94608809,-1048.46529598
8068,110324.740781,-8158.20014661,6245.34118788
8069,81741.5181133,-8190.62605059,-1051.71273688
8070,-138524.472706,-8253.06005389,-1044.72054835
8071,-163110.472397,-8259.14042999,-1043.92790267
8072,4800.5201376,-8209.78407885,-1049.27033829
8073,-11805.4792314,-8213.56646898,-1048.75032265
8074,125860.514838,-8172.92038059,-1053.13089724
8075,-52866.4782203,-8223.3915202,-1047.44945105
8076,41181.5175573,-8195.30682991,-1050.44287097
8077,-22717.4798522,-8212.70903343,-1048.41854362
8078,-69648.4783145,-8225.22457042,-1046.92844654
8079,53588.5164132,-8188.73383461,-1050.84963927
8080,-17903.4809564,-8208.32267573,-1048.58060086
8081,-52913.4796274,-8217.40515222,-1047.47385551
8082,127040.454016,-8164.66462994,-1055.75975091
8083,-4320.48265834,-8201.41089517,-1049.0182171
8084,-108018.478555,-8230.2747083,-1045.72996615
8085,-146063.476908,-8240.23125783,-1044.52698974
8086,31159.5152351,-8188.19312468,-1050.16084971
8087,-41122.4821434,-8208.00949504,-1047.86511618
8088,-148971.477847,-8238.06871161,-1044.44198714
8089,-6306.48406614,-8195.98292479,-1048.98041179
8090,-81283.4814098,-8216.57536236,-1046.5976427
8091,15058.5142893,-8187.83002875,-1049.66409845
8092,-57093.4827071,-8207.60900161,-1047.37820252
8093,-71873.4822286,-8210.86546208,-1046.91418724
8094,114606.509441,-8156.16145453,-1052.84158105
8095,58333.5113152,-8171.36738744,-1051.05242872
8096,-24564.559804,-8194.34881388,-1051.71617387
8097,25683.5124633,-8178.77024313,-1050.02878437
8098,69939.5101365,-8165.02505137,-1051.43396264
8099,-153950.480566,-8228.50273195,-1044.32462353
8100,59015.5099594,-8166.17100834,-1051.09290708
8101,-65087.5596028,-8201.01895317,-1050.44268511
8102,-61725.4854739,-8198.94301124,-1047.26439662
8103,-10048.582638,-8183.19742476,-1053.08262645
8104,-76236.4853841,-8201.12203777,-1046.81069674
8105,62373.5085163,-8160.20402336,-1051.22053444
8106,-143888.483193,-8218.60499536,-1044.66670822
8107,-77516.4861521,-8198.49064324,-1046.78130192
8108,-141988.483518,-8216.05787838,-1044.74192672
8109,13200.5093835,-8170.36528077,-1049.67301124
8110,-154861.483606,-8217.76517326,-1044.33696385
8111,-98528.4864309,-8200.54191918,-1046.12663659
8112,-56783.3295126,-8169.64432636,4130.50521263
8113,116435.503769,-8136.63479722,-1052.9624863
8114,13790.507963,-8165.19538398,-1049.70655065
8115,166138.501004,-8120.32092347,-1054.54789198
8116,9061.50745616,-8164.5572748,-1049.56005718
8117,93184.5035278,-8139.33082435,-1052.23644919
8118,122417.50204,-8129.91208613,-1053.16519037
8119,-91000.3545319,-8175.23253366,3339.57743407
8120,10466.5063031,-8160.15266789,-1049.62047266
8121,-7008.49316904,-8164.18530849,-1049.06982577
8122,10128.5058232,-8158.25001627,-1049.61691892
8123,-17675.4933299,-8165.25729729,-1048.73621674
8124,-154484.488041,-8203.65659436,-1044.38859491
8125,27078.5041716,-8150.36864707,-1050.16443642
8126,142407.498923,-8116.15523029,-1053.83009898
8127,65329.5016827,-8137.35276701,-1051.38342546
8128,-78447.4919881,-8177.75893785,-1046.8286924
8129,48651.5018152,-8140.15584735,-1050.86118815
8130,-58227.4936545,-8169.9358,-1047.47266412
8131,-79540.4930103,-8175.07366609,-1046.79785438
8132,66050.5004697,-8132.14519173,-1051.42729982
8133,-14131.4962349,-8154.23669273,-1048.88634443
8134,-106781.492603,-8179.91884962,-1045.94676494
8135,-25459.4963486,-8155.499067,-1048.53296465
8136,73718.4991092,-8125.93695553,-1051.68692115
8137,-27398.4971711,-8154.05742458,-1048.47348626
8138,39871.4997681,-8133.68446672,-1050.61436429
8139,167568.494137,-8095.90926751,-1054.67635786
8140,79877.497708,-8120.16329306,-1051.89703525
8141,-106899.494727,-8172.95284538,-1045.96702729
8142,199975.492039,-8083.576496,-1055.72179464
8143,5356.42596768,-8138.73132913,-1052.80091832
8144,17905.4989724,-8134.01046431,-1049.93775204
8145,33145.5628596,-8121.35467114,1054.55558001
8146,6608.49912247,-8135.26392815,-1049.59255217
8147,-139438.49498,-8176.32371689,-1044.95284488
8148,24354.4976627,-8128.15321571,-1050.15437896
8149,-75747.4985419,-8155.98143783,-1046.97710115
8150,2273.49784022,-8132.51229666,-1049.4594245
8151,50451.4955572,-8117.63763766,-1050.99552174
8152,-145377.496389,-8173.03407024,-1044.77609578
8153,1723.49711486,-8129.67075904,-1049.45487544
8154,-26249.5019184,-8136.72665865,-1048.57164008
8155,-52956.5012334,-8143.41793661,-1047.72508115
8156,-67867.5009864,-8146.71212079,-1047.25246159
8157,-131155.498282,-8163.93838045,-1045.24953573
8158,-115723.499215,-8158.49414203,-1045.7423278
8159,-45520.3679139,-8122.13510039,3337.99548089
8160,-7751.50467306,-8125.39942851,-1049.17706441
8161,19260.4940386,-8116.62034199,-1050.04037299
8162,16266.4939661,-8116.48259952,-1049.94998012
8163,-7285.5052214,-8122.26530273,-1049.20676804
8164,-4722.50578933,-8120.52718372,-1049.28937928
8165,-42306.5046779,-8130.35090542,-1048.09543132
8166,31942.9323584,-8058.44965803,13293.4356319
8167,199031.484809,-8058.84849774,-1055.77468234
8168,32132.4916,-8105.91342192,-1050.47535667
8169,-141590.501305,-8154.94360301,-1044.95875199
8170,192492.484138,-8057.73162886,-1055.5760138
8171,-141432.501789,-8152.89811993,-1044.97262628
8172,-46733.5675814,-8124.71449729,-1050.68671911
8173,-51839.0452956,-8073.23042696,13976.0695177
8174,59791.4886766,-8091.94799535,-1051.37446232
8175,-68461.506589,-8127.88327973,-1047.2989791
8176,34751.713162,-8071.96501713,6247.36103145
8177,-4760.50942348,-8107.5381976,-1049.33429403
8178,-161893.503294,-8151.7906093,-1044.34170811
8179,-95038.5063886,-8131.53717729,-1046.47128905
8180,-81978.5932187,-8126.90105517,-1050.70925177
8181,1476.48894226,-8101.74201939,-1049.54051796
8182,67086.4858538,-8081.84712945,-1051.63002763
8183,7368.48805533,-8098.04521433,-1049.73784623
8184,122491.482961,-8063.89114618,-1053.3960633
8185,-71122.5088188,-8118.64976004,-1047.25477028
8186,34558.4859057,-8087.21478418,-1050.6086582
8187,52708.6390143,-8063.68196589,3961.77034171
8188,45190.4853139,-8082.15301444,-1050.95965368
8189,38135.485348,-8083.18476548,-1050.74008973
8190,-84062.583367,-8117.48259513,-1050.10334047
8191,-28817.5125908,-8100.46643453,-1048.61645004
8192,164101.574208,-8033.19582133,2048.23007711
8193,-829.51414735,-8090.40626958,-1049.51509703
8194,11548.4848561,-8085.84149586,-1049.90808389
8195,28898.4839643,-8079.84495219,-1050.46489477
8196,-5524.51481609,-8088.75837908,-1049.37628942
8197,11188.4840063,-8082.94519734,-1049.90767679
8198,-87515.5119178,-8110.37082526,-1046.77808426
8199,110804.479332,-8052.25700422,-1053.08201035
8200,19166.483013,-8077.64769803,-1050.17656294
8201,-84758.5130299,-8106.57681913,-1046.87249006
8202,-65028.5139291,-8099.894898,-1047.50969552
8203,84277.4794571,-8055.89650749,-1052.25840051
8204,-56900.5150734,-8095.55406415,-1047.76954243
8205,71180.4791174,-8057.66824825,-1051.84170157
8206,18635.4809411,-8071.8005692,-1050.17358132
8207,167154.474429,-8028.02888089,-1054.89683661
8208,-35369.5171396,-8085.35340912,-1048.46645089
8209,-154401.512287,-8118.6332549,-1044.68989217
8210,111430.407754,-8041.17498943,-1056.13650299
8211,-116158.514502,-8105.61974036,-1045.91192846
8212,-81639.0549842,-8042.81274841,13976.8770173
8213,27418.4785157,-8062.27122529,-1050.47923955
8214,-32447.5188282,-8078.51199438,-1048.58399241
8215,13176.4786328,-8064.37276311,-1050.03183902
8216,-16284.5201852,-8071.85723642,-1049.1030557
8217,-39968.6061194,-8077.80288562,-1052.16180197
8218,254439.467551,-7991.89189242,-1057.70770808
8219,-64659.5191578,-8082.78865541,-1047.57394488
8220,649.478030095,-8062.98049252,-1049.65560593
8221,523.477674568,-8062.01675229,-1049.65393829
8222,58384.6093663,-8029.21206586,3334.47606984
8223,18754.4762097,-8054.76642689,-1050.23433633
8224,153941.470179,-8014.83419651,-1054.53786609
8225,6593.47617756,-8056.2686664,-1049.85883779
8226,244008.465776,-7986.89598818,-1057.40547206
8227,-67693.5213354,-8075.66245608,-1047.50471671
8228,-52465.5221646,-8070.27698884,-1047.99297355
8229,-156711.518044,-8099.29860055,-1044.68366821
8230,20908.4739748,-8047.14614733,-1050.33172121
8231,-71946.3726879,-8056.09236065,3817.5764715
8232,-86305.5218693,-8076.02254116,-1046.93239317
8233,-73899.5229724,-8071.44970456,-1047.32562943
8234,44153.4721122,-8036.45189454,-1051.08650474
8235,-136998.520619,-8087.62155218,-1045.3314588
8236,396877.456248,-7932.87154956,-1062.29400199
8237,-76699.5239578,-8068.25608547,-1047.25155516
8238,62125.4701285,-8027.27619068,-1051.66848098
8239,36184.4705514,-8033.74688117,-1050.84617202
8240,4316.47211147,-8041.9245638,-1049.84114781
8241,74051.4687527,-8020.84166653,-1052.05864844
8242,-56643.5259305,-8057.48028828,-1047.91041204
8243,-68145.5257035,-8059.79273713,-1047.54839492
8244,-149012.5225,-8082.08152017,-1044.98384062
8245,166009.463636,-7990.35885856,-1054.99238281
8246,122134.465111,-8001.99434678,-1053.60134577
8247,-98590.5254849,-8064.56060415,-1046.59836454
8248,154280.463146,-7990.73669656,-1054.62900408
8249,-75956.5272526,-8056.04223863,-1047.31907799
8250,-3979.30255249,-8008.66384005,6380.33665925
8251,-113672.526113,-8064.90404219,-1046.12887733
8252,-72161.5280912,-8051.94939392,-1047.45334355
8253,48228.4663046,-8016.27844518,-1051.27847333
8254,-53299.5296169,-8044.51732021,-1048.05471208
8255,95420.389695,-8000.79460868,-1056.047051
8256,161260.460817,-7980.72663462,-1054.88233113
8257,1036803.42285,-7727.58050883,-1082.69521389
8258,5987.46682947,-8023.44341619,-1049.95608692
8259,-2239.53313152,-8024.81270902,-1049.6977976
8260,-110407.528935,-8054.96379874,-1046.26288827
8261,36885.4645663,-8011.54515383,-1050.94653047
8262,23429.4646372,-8014.42030708,-1050.51966897
8263,21225.4644296,-8014.05502928,-1050.45089169
8264,-93601.5306488,-8046.12390413,-1046.81290118
8265,138436.920254,-7926.43374923,13969.7033925
8266,-79066.5320187,-8039.93798216,-1047.27790032
8267,35676.4627225,-8005.89333402,-1050.92562429
8268,-29871.5841732,-8023.84163577,-1051.02182868
8269,-71471.6106813,-8034.86271361,-1050.94828623
8270,-9470.53619054,-8015.89518871,-1049.50316062
8271,-150149.530621,-8055.40905314,-1045.03520656
8272,84048.4592684,-7986.96280934,-1052.48104295
8273,-17708.5367476,-8015.26764791,-1049.25045524
8274,29107.4611922,-8000.78522496,-1050.74574073
8275,474890.441864,-7871.40497436,-1064.91054184
8276,19369.4608821,-8001.58964068,-1050.44104135
8277,-105160.53392,-8036.45283466,-1046.49020586
8278,257566.450149,-7930.99172292,-1058.01378756
8279,-151910.53283,-8047.91623691,-1045.00505391
8280,-90693.5356435,-8029.28648035,-1046.95569327
8281,-46197.6212051,-8015.59274206,-1052.05322299
8282,137106.454144,-7961.68279186,-1054.201327
8283,-8024.53970177,-8002.4788882,-1049.59921314
8284,59588.4566512,-7982.00702737,-1051.73990393
8285,136620.453295,-7958.82279671,-1054.19654127
8286,314945.445351,-7906.46726911,-1059.86331251
8287,-100812.537125,-8025.20067121,-1046.65850206
8288,-19058.619344,-8000.76992486,-1052.72379812
8289,-40826.5403883,-8005.92543766,-1048.57062228
8290,152972.451436,-7949.11366651,-1054.73958502
8291,31091.455924,-7983.2138848,-1050.8629477
8292,-160104.53629,-8037.27610554,-1044.79366605
8293,-6168.54300559,-7991.9443699,-1049.68680796
8294,-74564.5402293,-8010.64166056,-1047.51889241
8295,-37548.5420236,-7998.9814973,-1048.69940008
8296,-148423.537525,-8029.91221324,-1045.18175365
8297,35362.4542919,-7975.98400153,-1051.0232332
8298,-68466.5415082,-8004.88553389,-1047.72899861
8299,-54958.5423939,-7999.9953879,-1048.16130726
8300,121570.449502,-7948.15706961,-1053.76862153
8301,-87673.5415658,-8007.41690316,-1047.12911328
8302,237275.444047,-7912.83543855,-1057.45123904
8303,-71919.5429703,-8000.87995974,-1047.63403117
8304,96105.4493815,-7951.49069924,-1052.9728732
8305,23020.4525351,-7971.53841567,-1050.65898341
8306,5084.45302795,-7975.70378316,-1050.09508238
8307,-158341.540378,-8021.76848687,-1044.90282302
8308,-41525.5458154,-7987.12684033,-1048.61338153
8309,-76744.5446827,-7996.26949996,-1047.50249748
8310,-83184.4880439,-7990.74445587,800.689885669
8311,-45258.5462955,-7985.20197694,-1048.51038073
8312,-17547.5477082,-7976.22153954,-1049.39429565
8313,-66187.4268651,-7975.81052864,2839.12151354
8314,2141.45083591,-7968.55137866,-1050.02676401
8315,47599.5548041,-7942.47732083,2419.50522174
8316,18683.44968,-7961.78750974,-1050.5630599
8317,-120794.54504,-8000.95543504,-1046.12796007
8318,-167361.543319,-8013.36618833,-1044.65133275
8319,-26732.5496769,-7971.86670139,-1049.12266253
8320,-35909.6514753,-7973.65706115,-1053.33692442
8321,-64825.5482433,-7980.83714211,-1047.9256428
8322,7922.44806452,-7958.88651,-1050.23492264
8323,-23364.5506864,-7966.89683792,-1049.24612552
8324,-73568.5490851,-7980.3549537,-1047.65084754
8325,-156135.545483,-8003.13334796,-1045.03898458
8326,-156448.623518,-8002.33542676,-1048.44278446
8327,-116760.548026,-7989.79377216,-1046.29142892
8328,-20597.5524798,-7961.09995798,-1049.34914199
8329,-169341.546368,-8002.93651365,-1044.63039837
8330,-79910.5501953,-7976.18147619,-1047.47753531
8331,127069.440263,-7915.57361779,-1054.04932834
8332,18263.4448795,-7945.90849537,-1050.59828959
8333,-35989.5533578,-7960.53267827,-1048.87612101
8334,-36328.5535785,-7959.63033653,-1048.86998658
8335,-92939.5514781,-7974.9336329,-1047.0740694
8336,2952.44404534,-7946.3178627,-1050.12448253
8337,19321.4434,-7940.60383451,-1050.65098594
8338,-42860.554356,-7957.51150332,-1048.67724707
8339,2543.44341187,-7943.4357142,-1050.12306031
8340,27239.4420753,-7935.3235594,-1050.91225216
8341,8431.44271274,-7939.74005345,-1050.3187908
8342,32710.4415003,-7931.74803114,-1051.09517454
8343,-83021.5539014,-7964.07745752,-1047.42075953
8344,371554.426327,-7832.16493938,-1061.86473572
8345,13930.4413733,-7934.15643943,-1050.50786718
8346,13542.4409336,-7933.26816305,-1050.49688529
8347,-66076.4213249,-7940.05612155,3337.99724382
8348,122235.435697,-7899.96586549,-1053.95630933
8349,19648.4401475,-7928.50983741,-1050.70589744
8350,40512.6745389,-7894.96057053,6636.57765054
8351,-75359.5563881,-7953.8709587,-1047.6953388
8352,-69541.4549507,-7939.71685556,2277.09445697
8353,-89404.5566071,-7955.91568643,-1047.24963922
8354,-147294.554422,-7971.58732901,-1045.41299149
8355,-59159.5584407,-7945.20553699,-1048.22046614
8356,-55412.5589232,-7943.12645561,-1048.34232118
8357,-42680.5597769,-7938.45980535,-1048.75035828
8358,-153565.420609,-7954.25200318,3340.73728154
8359,-69875.5592632,-7944.29163609,-1047.89020208
8360,-84000.5589451,-7947.35947827,-1047.44588963
8361,-24759.5619409,-7929.29869711,-1049.32820661
8362,-2681.10160496,-7870.07467777,13973.8514565
8363,-47749.5613204,-7933.91964458,-1048.6085702
8364,51580.4342299,-7904.31379354,-1051.76871486
8365,-68460.4659167,-7927.17195036,2055.02217384
8366,-38199.1013569,-7876.30345532,13974.9669728
8367,-27207.5632349,-7924.00382098,-1049.27654648
8368,-153862.558051,-7959.47900034,-1045.25730253
8369,-154056.558638,-7958.53478208,-1045.24935377
8370,4993.43440164,-7911.73033021,-1050.30814521
8371,-127624.5601,-7948.92278665,-1046.10074534
8372,2423.37575086,-7910.55458425,-1052.80148908
8373,-15409.5656516,-7914.60615714,-1049.6679258
8374,-28772.5652197,-7917.4545333,-1049.24655245
8375,80737.4299603,-7884.91702483,-1052.73453369
8376,-25932.5660232,-7914.63665933,-1049.34506462
8377,4102.43245936,-7904.98695624,-1050.30453662
8378,-29742.5665687,-7913.73388045,-1049.2307457
8379,164.432035377,-7904.12105276,-1050.18299323
8380,-74415.5654793,-7924.59917258,-1047.81481359
8381,-26605.5673901,-7909.83051934,-1049.34276916
8382,-879.466568553,-7889.94317618,2274.80966791
8383,24619.4300467,-7893.07840603,-1050.98079907
8384,-33163.5681603,-7908.71914022,-1049.1420602
8385,15082.4298004,-7893.82491708,-1050.6829482
8386,-133858.564172,-7935.71817469,-1045.95378626
8387,-17304.4780563,-7890.87477085,1927.31876879
8388,-36697.5687844,-7905.73699399,-1049.04998123
8389,5638.42887862,-7892.54468173,-1050.39377203
8390,87060.425406,-7868.09614362,-1052.99033381
8391,-91846.625526,-7918.70337449,-1049.87494337
8392,-70680.5688978,-7911.52360612,-1047.97139275
8393,-106368.567435,-7920.80140002,-1046.85026407
8394,9212.4275452,-7886.51549278,-1050.52916772
8395,148045.42105,-7845.53316095,-1054.93799323
8396,2222.42712098,-7886.52849575,-1050.31112826
8397,-433.572992216,-7886.29341896,-1050.23122084
8398,42182.4249867,-7873.02053855,-1051.58978455
8399,-25291.156429,-7844.6748737,12500.4514547
8400,10691.4254565,-7880.08953028,-1050.59121228
8401,39141.3343759,-7871.02550543,-1055.44299339
8402,-4933.57437408,-7882.58937771,-1050.10362269
8403,44071.4232233,-7867.47649885,-1051.66346855
8404,309221.411787,-7790.11648344,-1060.09243238
8405,-64011.5729212,-7896.60312988,-1048.23533716
8406,65224.3533885,-7858.48335485,-1055.35892356
8407,-32155.5745165,-7885.42902902,-1049.25794688
8408,-43012.5745686,-7887.55569237,-1048.91306831
8409,-71488.5736686,-7894.75642998,-1048.00768278
8410,123401.417819,-7837.63044118,-1054.20814064
8411,-101888.572756,-7901.51131888,-1047.0534152
8412,36663.4210311,-7860.60999435,-1051.45896661
8413,-108647.57311,-7901.4578617,-1046.84635888
8414,26656.4210515,-7861.49194608,-1051.15277322
8415,23632.4208214,-7861.3628133,-1051.05814285
8416,-10421.5780935,-7870.16995581,-1049.97975513
8417,180045.539398,-7800.16021042,3044.93769133
8418,9983.42021877,-7862.29352114,-1050.62986747
8419,49610.4185955,-7849.88149713,-1051.89993812
8420,-16166.5791943,-7867.8244242,-1049.80470814
8421,-151910.573564,-7905.91711981,-1045.49903627
8422,113065.414892,-7828.60717665,-1053.9215168
8423,-104561.576056,-7890.28122828,-1047.01413242
8424,-141511.574855,-7899.9223484,-1045.83952009
8425,-15811.5805105,-7862.72224088,-1049.83728731
8426,-118797.576136,-7891.38106547,-1046.57566309
8427,-22922.5808717,-7862.77011188,-1049.61759077
8428,66411.4153497,-7836.04306939,-1052.46512437
8429,-26907.5810563,-7861.91780859,-1049.50088544
8430,-37631.581347,-7864.00612315,-1049.16099012
8431,-50586.5807603,-7866.73706947,-1048.75365979
8432,601304.391146,-7678.000166,-1069.46623382
8433,-52565.5810757,-7865.30705434,-1048.70045028
8434,-6521.58330574,-7851.04693464,-1050.16682644
8435,-35744.5827948,-7858.46273523,-1049.23617105
8436,-74456.4859269,-7857.89918048,2054.96475272
8437,23275.4143208,-7839.4656938,-1051.11930256
8438,-34715.5834252,-7855.16645919,-1049.28236845
8439,-156228.578344,-7889.16082243,-1045.42815088
8440,-19784.584671,-7848.86651223,-1049.76326165
8441,-21514.5143218,-7503.14865425,98948.543351
8442,-85583.5824308,-7865.81587214,-1047.6797861
8443,-75724.5831331,-7861.97658915,-1047.99654198
8444,84618.4099073,-7814.79975724,-1053.09852246
8445,-161800.511977,-7877.07391392,1182.71877802
8446,54342.410249,-7821.51883409,-1052.13993335
8447,6791.41207292,-7834.21296201,-1050.62945361
8448,-88172.584241,-7860.56148499,-1047.61850926
8449,-67670.5979828,-7853.6754556,-1048.83001954
8450,66042.408542,-7814.14935167,-1052.51886784
8451,5404.41095217,-7830.61247401,-1050.60074364
8452,55592.4086973,-7815.15889914,-1052.19995454
8453,-20196.5883013,-7835.98525664,-1049.79635092
8454,34751.4089973,-7819.16089348,-1051.54446737
8455,-3628.58954343,-7829.21390253,-1050.33022375
8456,-71086.5869065,-7847.64101624,-1048.19168186
8457,107669.404985,-7795.16136599,-1053.87069865
8458,-64573.5879495,-7843.76534181,-1048.40216773
8459,203484.400408,-7765.56780513,-1056.92285637
8460,-81639.5877229,-7846.68016772,-1047.87006548
8461,75188.4049855,-7800.51548131,-1052.84936359
8462,128326.402473,-7784.21238601,-1054.54163678
8463,-33754.5906004,-7829.88986519,-1049.40030485
8464,-40324.5906854,-7830.78194482,-1049.19388353
8465,170205.400221,-7769.1518079,-1055.88857159
8466,-24671.5919988,-7824.27407055,-1049.69684368
8467,-74601.5901315,-7837.65330952,-1048.11466169
8468,-40555.5916423,-7826.84855356,-1049.20393689
8469,162276.399175,-7767.43524799,-1055.64673608
8470,-15062.5935201,-7817.50680979,-1050.01553882
8471,-16715.5940073,-7816.98283456,-1049.96697059
8472,-42024.6583219,-7823.36630718,-1052.06047261
8473,-54063.5928961,-7825.73860769,-1048.7825227
8474,-145563.589164,-7851.08957123,-1045.88332539
8475,-152417.518321,-7506.84741115,98952.5815753
8476,-11524.5952419,-7810.48799453,-1050.15210661
8477,-119162.590788,-7840.48654276,-1046.73932321
8478,-34829.1335842,-7763.33362114,13974.4725241
8479,167154.396093,-7756.03050335,-1055.83630511
8480,81934.3995986,-7779.57292854,-1053.1357297
8481,57245.4003518,-7785.68305731,-1052.35327584
8482,-82362.5940058,-7824.88851387,-1047.92181994
8483,-73225.5947343,-7821.25714812,-1048.21447938
8484,727440.370824,-7589.67478559,-1073.65452529
8485,240304.391378,-7728.96426212,-1058.18285573
8486,13157.4006999,-7793.3799167,-1050.96850612
8487,-127042.593491,-7832.75586194,-1046.5199299
8488,318768.387148,-7703.36754057,-1060.6847875
8489,85443.632801,-7743.02184635,6634.66729458
8490,192151.39187,-7737.83173379,-1056.66718025
8491,57194.3974527,-7775.69779589,-1052.3861771
8492,-84348.5969782,-7815.46048336,-1047.89039051
8493,-43468.5988773,-7802.68753858,-1049.19461066
8494,-29910.5998928,-7797.78297917,-1049.62536957
8495,14861.3981853,-7783.88925408,-1051.05633923
8496,-123482.596285,-7822.73067572,-1046.66296111
8497,37835.3965243,-7775.2729741,-1051.79121308
8498,-82035.5989789,-7808.79438617,-1047.98201643
8499,170613.315609,-7735.1422121,-1059.30264181
8500,73560.3943072,-7761.98469144,-1052.94187132
8501,-47861.6007844,-7795.95278515,-1049.08743387
8502,104512.392168,-7751.07082519,-1053.92595642
8503,-61043.6011451,-7797.74898508,-1048.66861228
8504,321509.382338,-7686.57824571,-1060.8259688
8505,112626.39106,-7745.73413679,-1054.19561474
8506,-88262.6006891,-7802.58779006,-1047.81720056
8507,-28445.6036167,-7784.36122198,-1049.71736509
8508,-631.604926801,-7775.35113652,-1050.60855618
8509,-86668.6017805,-7799.12872041,-1047.87312919
8510,-138159.599874,-7812.95750859,-1046.24187747
8511,-158173.599033,-7817.72136967,-1045.61463972
8512,-155487.599491,-7815.94783903,-1045.70273625
